% 1. Title: 
% 
% 2. Sources:
%      (a) Creator: A. P. B. Grezzana
%      (b) Donor: 
%      (c) Date: June, 2021
% 
% 3. Past Usage:
% 
% 4. Relevant Information:
% 
% 5. Number of Instances: 150 (50 in each of three classes)
% 
% 6. Number of Attributes: 19 attributes and 2 classes.
% 
% 7. Attribute Information:
%    1. 14 Haralick features
%    2. 5 NGTDM features
%    3. class: 
%       -- 0
%       -- 1
% 
% 8. Missing Attribute Values: None
% 
% Summary Statistics:
% 
% 9. Class Distribution: 

@RELATION iris

@ATTRIBUTE haralickEnergy	REAL
@ATTRIBUTE haralickContrast	REAL
@ATTRIBUTE haralickCorrelation	REAL
@ATTRIBUTE haralickVariance	REAL
@ATTRIBUTE haralickHomogeneity	REAL
@ATTRIBUTE haralickSumAverage	REAL
@ATTRIBUTE haralickSumVariance	REAL
@ATTRIBUTE haralickSumEntropy	REAL
@ATTRIBUTE haralickEntropy	REAL
@ATTRIBUTE haralickDifVariance	REAL
@ATTRIBUTE haralickDifEntropy	REAL
@ATTRIBUTE haralickIMC1	REAL
@ATTRIBUTE haralickIMC2	REAL
@ATTRIBUTE haralickMCC	REAL
@ATTRIBUTE ngtdmCoarsness 	REAL
@ATTRIBUTE ngtdmContrast 	REAL
@ATTRIBUTE ngtdmBusyness 	REAL
@ATTRIBUTE ngtdmComplexity 	REAL
@ATTRIBUTE ngtdmTextureStrength 	REAL
@ATTRIBUTE class 	{0,1}

@DATA
8.116162e-04,3.713481e+04,2.053728e-02,8.348883e+04,1.538978e-04,5.144079e+02,2.966300e+05,6.525257e+00,1.083413e+01,3.713418e+04,5.017028e+00,-5.857754e-01,9.999380e-01,9.993778e-01,2.041320e+02,7.294297e-02,2.520152e-07,6.546499e+03,2.228670e+06,0
1.634050e-03,3.697895e+04,3.596279e-03,8.341022e+04,1.361101e-04,5.159504e+02,2.972117e+05,6.079417e+00,9.994043e+00,3.697832e+04,4.402598e+00,-5.201931e-01,9.995758e-01,9.959591e-01,1.084369e+02,3.420662e-02,3.005687e-07,1.130153e+04,1.865055e+06,0
4.270616e-04,3.715602e+04,2.226033e-02,8.307194e+04,1.562129e-04,5.128785e+02,2.952310e+05,6.528757e+00,1.175511e+01,3.715539e+04,5.004358e+00,-4.606020e-01,9.995600e-01,9.979453e-01,1.413012e+02,1.172699e-01,3.277685e-07,1.359264e+04,1.942149e+06,0
6.738282e-04,3.734213e+04,1.498943e-02,1.000499e+05,1.822570e-04,5.605520e+02,3.454063e+05,6.306763e+00,1.172940e+01,3.734150e+04,5.104992e+00,-3.605602e-01,9.971270e-01,9.904724e-01,6.198956e+01,1.079308e-01,3.805138e-07,3.061145e+04,1.713467e+06,0
3.698980e-04,3.724032e+04,2.724129e-02,7.714261e+04,1.723899e-04,4.943897e+02,2.773864e+05,6.429517e+00,1.204622e+01,3.723970e+04,5.268325e+00,-4.249440e-01,9.992488e-01,9.971118e-01,8.729998e+01,1.782505e-01,5.338146e-07,1.750700e+04,1.198143e+06,0
6.595255e-04,3.707445e+04,1.332908e-02,8.346657e+04,1.462915e-04,5.150867e+02,2.968141e+05,6.418554e+00,1.145983e+01,3.707382e+04,4.840813e+00,-4.231520e-01,9.989359e-01,9.954388e-01,7.437217e+01,9.389434e-02,4.670965e-07,1.538597e+04,1.792332e+06,0
3.014212e-04,3.733903e+04,2.422257e-02,7.095742e+04,1.868717e-04,4.752384e+02,2.586818e+05,6.564795e+00,1.208270e+01,3.733840e+04,5.388852e+00,-4.568018e-01,9.996089e-01,9.972061e-01,1.515963e+02,1.334623e-01,4.446417e-07,1.229911e+04,1.823932e+06,0
8.771444e-04,3.734750e+04,2.782266e-02,9.550424e+04,1.797820e-04,5.470898e+02,3.318241e+05,6.271168e+00,1.125572e+01,3.734687e+04,5.054756e+00,-4.848364e-01,9.996291e-01,9.985117e-01,1.047971e+02,1.027630e-01,2.874689e-07,1.348370e+04,2.342237e+06,0
1.155996e-03,3.740047e+04,2.689233e-02,9.826316e+04,1.873326e-04,5.545392e+02,3.399743e+05,6.161226e+00,1.100070e+01,3.739984e+04,5.005188e+00,-4.829345e-01,9.995476e-01,9.986492e-01,9.188236e+01,9.286922e-02,2.976105e-07,1.395762e+04,2.550656e+06,0
3.402664e-04,3.743596e+04,4.033812e-02,7.380342e+04,2.276790e-04,4.825976e+02,2.670894e+05,6.543841e+00,1.202072e+01,3.743533e+04,5.486364e+00,-4.976121e-01,9.998263e-01,9.988168e-01,1.396389e+02,1.337166e-01,4.262082e-07,1.106664e+04,1.670460e+06,0
7.115782e-04,3.717333e+04,1.151489e-02,9.381408e+04,1.575039e-04,5.442031e+02,3.271370e+05,6.416003e+00,1.145235e+01,3.717271e+04,5.014410e+00,-4.237863e-01,9.989468e-01,9.928257e-01,8.190074e+01,6.597605e-02,3.196983e-07,2.054794e+04,1.915564e+06,0
6.048605e-04,3.723327e+04,2.820156e-02,8.675290e+04,1.671561e-04,5.228768e+02,3.061085e+05,6.414191e+00,1.162296e+01,3.723264e+04,5.162717e+00,-4.774894e-01,9.996597e-01,9.981362e-01,9.516940e+01,9.911418e-02,3.097651e-07,1.690766e+04,2.500910e+06,0
9.823961e-04,3.757900e+04,2.945509e-02,1.040194e+05,2.219431e-04,5.692891e+02,3.564507e+05,6.287294e+00,1.122213e+01,3.757838e+04,5.167671e+00,-4.850688e-01,9.996231e-01,9.985243e-01,1.113912e+02,7.480127e-02,1.968546e-07,1.962116e+04,3.787694e+06,0
1.103352e-03,3.709376e+04,1.214416e-02,8.773606e+04,1.536598e-04,5.273763e+02,3.094225e+05,6.371780e+00,1.078476e+01,3.709314e+04,4.904347e+00,-5.122314e-01,9.997035e-01,9.962862e-01,1.249395e+02,2.345979e-02,2.617212e-07,1.024867e+04,2.083739e+06,0
7.659038e-04,3.711634e+04,5.865600e-03,9.382216e+04,1.505622e-04,5.449468e+02,3.277257e+05,6.164097e+00,1.110717e+01,3.711571e+04,4.838154e+00,-3.773855e-01,9.971488e-01,9.887031e-01,7.180781e+01,5.653634e-02,4.002534e-07,1.840215e+04,1.711659e+06,0
2.944957e-04,3.747244e+04,1.584442e-02,1.035436e+05,2.021474e-04,5.691738e+02,3.551627e+05,6.268540e+00,1.266850e+01,3.747181e+04,5.244448e+00,-2.564997e-01,9.879123e-01,9.800839e-01,3.053741e+01,1.608720e-01,6.430315e-07,7.565452e+04,1.240887e+06,0
2.716477e-04,3.745324e+04,1.612682e-02,1.027984e+05,1.986346e-04,5.672050e+02,3.529421e+05,6.298250e+00,1.273790e+01,3.745261e+04,5.252184e+00,-2.582017e-01,9.884950e-01,9.797461e-01,3.155910e+01,1.673560e-01,6.362739e-07,7.528619e+04,1.211399e+06,0
3.781094e-04,3.723433e+04,2.036563e-02,7.340089e+04,1.743678e-04,4.837416e+02,2.663672e+05,6.573616e+00,1.185247e+01,3.723371e+04,5.281838e+00,-4.629009e-01,9.996035e-01,9.969769e-01,1.187683e+02,9.594361e-02,3.725979e-07,1.388611e+04,1.705985e+06,0
4.114258e-04,3.740934e+04,4.007790e-02,7.492507e+04,1.994343e-04,4.860798e+02,2.704636e+05,6.470189e+00,1.179768e+01,3.740871e+04,5.383959e+00,-5.028922e-01,9.998196e-01,9.988416e-01,1.425681e+02,1.274797e-01,3.849622e-07,1.160967e+04,1.922791e+06,0
4.079271e-04,3.741442e+04,3.947614e-02,7.446842e+04,1.999906e-04,4.847081e+02,2.690942e+05,6.473673e+00,1.180477e+01,3.741379e+04,5.386994e+00,-5.022900e-01,9.998182e-01,9.988143e-01,1.436851e+02,1.267685e-01,3.916288e-07,1.158338e+04,1.906107e+06,0
5.966325e-04,3.718078e+04,2.465896e-02,8.221681e+04,1.616594e-04,5.102641e+02,2.929392e+05,6.392189e+00,1.142632e+01,3.718016e+04,5.172076e+00,-4.900298e-01,9.996998e-01,9.985330e-01,1.151299e+02,8.370121e-02,2.924119e-07,1.425891e+04,2.150691e+06,0
4.528226e-04,3.721703e+04,2.547485e-02,7.765279e+04,1.672827e-04,4.965293e+02,2.792490e+05,6.501216e+00,1.162649e+01,3.721640e+04,5.256104e+00,-4.967535e-01,9.997702e-01,9.983816e-01,1.333306e+02,1.000659e-01,3.184075e-07,1.262680e+04,1.970360e+06,0
4.986747e-04,3.722835e+04,2.798314e-02,8.290206e+04,1.666666e-04,5.119237e+02,2.948148e+05,6.501939e+00,1.175451e+01,3.722773e+04,5.179967e+00,-4.837756e-01,9.997241e-01,9.980550e-01,1.027499e+02,8.409483e-02,3.152902e-07,1.584575e+04,2.298464e+06,0
2.559675e-04,3.716273e+04,2.011052e-02,7.901471e+04,1.553561e-04,5.012723e+02,2.834274e+05,6.536485e+00,1.234873e+01,3.716211e+04,5.035614e+00,-3.590650e-01,9.977511e-01,9.941114e-01,5.364554e+01,2.375922e-01,8.893039e-07,2.152886e+04,6.673834e+05,0
8.971525e-04,3.704165e+04,9.257760e-03,8.385531e+04,1.424314e-04,5.166067e+02,2.982072e+05,6.235655e+00,1.086043e+01,3.704103e+04,4.741569e+00,-4.366791e-01,9.988431e-01,9.970162e-01,6.559306e+01,6.498546e-02,5.640224e-07,1.216100e+04,1.259271e+06,0
9.134465e-04,3.703864e+04,9.267690e-03,8.402791e+04,1.424324e-04,5.171312e+02,2.987490e+05,6.226900e+00,1.084186e+01,3.703801e+04,4.738460e+00,-4.365482e-01,9.988282e-01,9.970362e-01,6.492845e+01,6.414745e-02,5.648031e-07,1.218011e+04,1.270749e+06,0
4.359149e-04,3.751562e+04,2.067930e-02,6.454546e+04,2.365805e-04,4.545627e+02,2.394192e+05,6.542580e+00,1.162572e+01,3.751500e+04,5.454405e+00,-4.706866e-01,9.996103e-01,9.967964e-01,1.288070e+02,1.074914e-01,6.967394e-07,8.631960e+03,1.086167e+06,0
3.453819e-04,3.753035e+04,3.112275e-02,6.725905e+04,2.600863e-04,4.622807e+02,2.473388e+05,6.532769e+00,1.190993e+01,3.752972e+04,5.535989e+00,-4.910944e-01,9.997853e-01,9.986283e-01,1.230392e+02,1.293062e-01,5.828393e-07,8.937385e+03,1.222929e+06,0
9.587439e-04,3.719499e+04,1.781852e-03,9.872591e+04,1.590225e-04,5.581870e+02,3.420978e+05,5.914588e+00,1.059659e+01,3.719437e+04,4.822738e+00,-3.600021e-01,9.952264e-01,9.827820e-01,4.219400e+01,4.493914e-02,7.498623e-07,1.552126e+04,9.251029e+05,0
3.844339e-04,3.741789e+04,3.956308e-02,7.495339e+04,2.022162e-04,4.861960e+02,2.704976e+05,6.517815e+00,1.185713e+01,3.741727e+04,5.450795e+00,-5.139534e-01,9.998632e-01,9.989582e-01,1.525428e+02,1.320409e-01,3.303336e-07,1.181047e+04,2.202564e+06,0
1.612508e-04,3.715710e+04,1.166590e-02,9.060159e+04,1.699548e-04,5.351135e+02,3.174417e+05,6.460538e+00,1.322512e+01,3.715647e+04,5.102351e+00,-2.089635e-01,9.769033e-01,9.480090e-01,2.423202e+01,2.181385e-01,1.074076e-06,8.535878e+04,5.211548e+05,0
2.535386e-04,3.755269e+04,5.704174e-02,7.864205e+04,2.334725e-04,4.954039e+02,2.809476e+05,6.632069e+00,1.250195e+01,3.755206e+04,5.516901e+00,-4.897344e-01,9.998497e-01,9.988571e-01,1.776268e+02,1.537088e-01,2.579733e-07,1.684951e+04,3.131842e+06,0
2.707336e-04,3.741325e+04,4.281947e-02,7.796714e+04,1.982517e-04,4.949022e+02,2.791989e+05,6.555626e+00,1.241784e+01,3.741262e+04,5.418431e+00,-4.626711e-01,9.997167e-01,9.981674e-01,1.465491e+02,1.438305e-01,3.198975e-07,1.523989e+04,2.169696e+06,0
4.906408e-04,3.728540e+04,3.537733e-02,8.615260e+04,1.854728e-04,5.205313e+02,3.043895e+05,6.348646e+00,1.205604e+01,3.728478e+04,5.176868e+00,-4.413581e-01,9.994590e-01,9.961157e-01,1.142298e+02,8.391166e-02,2.379203e-07,2.360258e+04,2.571532e+06,0
2.805619e-04,3.744718e+04,2.988341e-02,9.786985e+04,2.527447e-04,5.529875e+02,3.383101e+05,6.398078e+00,1.300233e+01,3.744655e+04,5.315306e+00,-2.950469e-01,9.944367e-01,9.778716e-01,3.676622e+01,2.777783e-01,5.726038e-07,7.583609e+04,1.143080e+06,0
9.508642e-04,3.722198e+04,1.946365e-02,9.338190e+04,1.818518e-04,5.423265e+02,3.259269e+05,6.292470e+00,1.143440e+01,3.722135e+04,4.973588e+00,-4.153838e-01,9.987580e-01,1.000000e+00,7.051640e+01,1.213517e-01,3.867264e-07,2.412165e+04,1.902487e+06,0
5.623961e-04,3.751140e+04,2.975434e-02,6.745107e+04,2.298667e-04,4.629123e+02,2.478361e+05,6.494619e+00,1.131724e+01,3.751078e+04,5.471555e+00,-5.509980e-01,9.999090e-01,9.990392e-01,2.157919e+02,6.954234e-02,3.988862e-07,7.573702e+03,2.553913e+06,0
3.718362e-04,3.740891e+04,4.089980e-02,7.628272e+04,2.102532e-04,4.900143e+02,2.743682e+05,6.447184e+00,1.207639e+01,3.740828e+04,5.421537e+00,-4.642780e-01,9.996633e-01,1.000000e+00,1.309397e+02,1.074395e-01,2.662162e-07,2.325255e+04,2.847089e+06,0
6.486722e-04,3.717805e+04,2.185494e-02,7.842308e+04,1.834461e-04,4.991450e+02,2.814721e+05,6.537883e+00,1.138179e+01,3.717743e+04,5.118609e+00,-5.216074e-01,9.998404e-01,9.981499e-01,1.805845e+02,5.639499e-02,1.727195e-07,2.108497e+04,4.288246e+06,0
3.021557e-04,3.728159e+04,2.329235e-02,9.262598e+04,2.324994e-04,5.396417e+02,3.231925e+05,6.513015e+00,1.258016e+01,3.728096e+04,5.237347e+00,-3.621176e-01,9.980803e-01,9.863243e-01,7.561013e+01,1.503383e-01,3.465810e-07,5.000012e+04,1.755405e+06,0
2.862663e-04,3.719774e+04,2.355547e-02,8.647841e+04,1.608877e-04,5.224575e+02,3.052089e+05,6.477246e+00,1.239743e+01,3.719711e+04,5.061382e+00,-3.738724e-01,9.983297e-01,9.940533e-01,6.448695e+01,1.931381e-01,6.604814e-07,2.350544e+04,7.859670e+05,0
4.426071e-04,3.718120e+04,2.428611e-02,8.277245e+04,1.609718e-04,5.119564e+02,2.944832e+05,6.527241e+00,1.182006e+01,3.718057e+04,5.126858e+00,-4.656262e-01,9.996175e-01,9.978551e-01,8.299211e+01,1.191297e-01,4.528441e-07,1.572816e+04,1.534777e+06,0
3.094166e-04,3.769446e+04,2.463767e-02,1.082796e+05,2.884386e-04,5.803281e+02,3.682724e+05,6.551643e+00,1.237975e+01,3.769384e+04,5.580186e+00,-4.120199e-01,9.991898e-01,9.959835e-01,1.056773e+02,1.287237e-01,2.491469e-07,2.754632e+04,2.153210e+06,0
5.604918e-04,3.726100e+04,1.106067e-02,9.808385e+04,1.696168e-04,5.557308e+02,3.396000e+05,6.442945e+00,1.154237e+01,3.726038e+04,5.161672e+00,-4.227409e-01,9.989736e-01,9.937082e-01,1.149455e+02,8.031250e-02,2.352105e-07,2.138271e+04,2.493996e+06,0
2.113458e-04,3.741573e+04,3.251741e-02,9.612871e+04,2.006230e-04,5.482871e+02,3.332575e+05,6.546697e+00,1.294998e+01,3.741510e+04,5.390616e+00,-3.681381e-01,9.985491e-01,9.937992e-01,8.474138e+01,1.976869e-01,3.286225e-07,4.149754e+04,1.823313e+06,0
3.420465e-04,3.731993e+04,2.733432e-02,9.348225e+04,1.762117e-04,5.415419e+02,3.255785e+05,6.501210e+00,1.228295e+01,3.731930e+04,5.240185e+00,-4.236265e-01,9.993208e-01,9.963757e-01,1.123782e+02,1.427654e-01,2.603966e-07,2.459263e+04,2.460249e+06,0
5.519753e-04,3.721391e+04,2.595239e-02,8.574197e+04,1.624904e-04,5.201636e+02,3.031230e+05,6.412680e+00,1.168760e+01,3.721329e+04,5.126640e+00,-4.609350e-01,9.995453e-01,1.000000e+00,1.004594e+02,1.036485e-01,3.079809e-07,1.713935e+04,2.374511e+06,0
8.333688e-04,3.702704e+04,8.589698e-03,8.320430e+04,1.425286e-04,5.149638e+02,2.964680e+05,6.236970e+00,1.095550e+01,3.702641e+04,4.701186e+00,-4.396877e-01,9.989598e-01,9.965217e-01,9.848505e+01,7.601633e-02,3.777766e-07,1.613993e+04,1.844193e+06,0
2.351826e-04,3.755032e+04,5.598732e-02,8.916262e+04,2.212016e-04,5.262742e+02,3.120336e+05,6.600296e+00,1.281673e+01,3.754969e+04,5.370828e+00,-4.299629e-01,9.995536e-01,9.968009e-01,1.134743e+02,2.305002e-01,3.519221e-07,2.487765e+04,1.893602e+06,0
3.467940e-04,3.715023e+04,2.080465e-02,8.466907e+04,1.553751e-04,5.176076e+02,2.998986e+05,6.550366e+00,1.207092e+01,3.714960e+04,5.050956e+00,-4.215876e-01,9.992089e-01,9.969220e-01,1.307393e+02,1.170431e-01,2.264727e-07,2.315122e+04,2.948399e+06,0
2.893602e-04,3.733280e+04,3.561487e-02,8.742803e+04,1.837014e-04,5.241067e+02,3.079247e+05,6.558775e+00,1.285829e+01,3.733217e+04,5.308453e+00,-3.883867e-01,9.989830e-01,9.951150e-01,1.030197e+02,1.482712e-01,2.452765e-07,3.683000e+04,2.430443e+06,0
5.707634e-04,3.708011e+04,5.642441e-03,9.191085e+04,1.487069e-04,5.395980e+02,3.218576e+05,6.267460e+00,1.124947e+01,3.707949e+04,4.906906e+00,-3.900366e-01,9.978519e-01,9.898896e-01,8.417478e+01,9.923836e-02,3.658014e-07,2.526654e+04,1.779307e+06,0
2.800953e-04,3.724010e+04,2.766557e-02,8.912761e+04,1.707273e-04,5.296178e+02,3.128425e+05,6.621750e+00,1.241480e+01,3.723948e+04,5.273411e+00,-4.432534e-01,9.995749e-01,9.973516e-01,1.276562e+02,1.174701e-01,2.604605e-07,1.938375e+04,2.354514e+06,0
4.248854e-04,3.719002e+04,2.199473e-02,8.820450e+04,1.597060e-04,5.274542e+02,3.102107e+05,6.510417e+00,1.197827e+01,3.718939e+04,5.096792e+00,-4.374746e-01,9.993897e-01,9.967704e-01,1.311153e+02,1.198253e-01,2.410745e-07,2.215898e+04,2.590295e+06,0
3.805147e-04,3.742375e+04,4.860506e-02,8.267913e+04,2.137078e-04,5.086979e+02,2.934165e+05,6.522511e+00,1.236630e+01,3.742313e+04,5.430123e+00,-4.532601e-01,9.996445e-01,1.000000e+00,1.150851e+02,1.662295e-01,3.215425e-07,2.207968e+04,1.959922e+06,0
2.916738e-04,3.751760e+04,5.643182e-02,8.106611e+04,2.300136e-04,5.029122e+02,2.882818e+05,6.628139e+00,1.250001e+01,3.751697e+04,5.527467e+00,-4.922514e-01,9.998579e-01,9.989760e-01,1.951998e+02,1.346745e-01,2.168942e-07,1.483848e+04,3.082957e+06,0
2.786656e-04,3.736552e+04,3.469800e-02,9.142400e+04,1.890755e-04,5.348074e+02,3.190597e+05,6.524872e+00,1.269079e+01,3.736489e+04,5.350539e+00,-4.122536e-01,9.993147e-01,9.961405e-01,1.086427e+02,1.891974e-01,2.726505e-07,2.867840e+04,2.292747e+06,0
2.957331e-04,3.729837e+04,3.058974e-02,9.131407e+04,1.794558e-04,5.354253e+02,3.194096e+05,6.440478e+00,1.265175e+01,3.729774e+04,5.283130e+00,-3.677545e-01,9.983305e-01,9.939496e-01,9.164189e+01,2.231679e-01,3.517864e-07,3.750476e+04,1.809633e+06,0
3.507177e-04,3.706142e+04,9.719650e-03,8.622612e+04,1.438157e-04,5.233013e+02,3.048814e+05,6.475123e+00,1.198263e+01,3.706079e+04,4.840527e+00,-3.662066e-01,9.976754e-01,9.894224e-01,1.070988e+02,1.181901e-01,3.573825e-07,2.098933e+04,1.733428e+06,0
3.022299e-04,3.772459e+04,7.156879e-02,7.953901e+04,6.215881e-04,4.958779e+02,2.828578e+05,6.637206e+00,1.264217e+01,3.772397e+04,5.669066e+00,-4.878088e-01,9.998571e-01,9.986120e-01,1.756520e+02,1.795058e-01,2.489898e-07,1.554328e+04,2.939878e+06,0
6.156202e-04,3.806887e+04,4.387473e-02,1.135508e+05,4.682997e-04,5.914500e+02,3.829438e+05,6.521847e+00,1.197847e+01,3.806825e+04,5.629820e+00,-5.043007e-01,9.998459e-01,9.986778e-01,2.035020e+02,8.039629e-02,9.581256e-08,2.327259e+04,6.521847e+06,0
3.507522e-04,3.731498e+04,3.447778e-02,7.915354e+04,1.751228e-04,4.995471e+02,2.831651e+05,6.381577e+00,1.222662e+01,3.731436e+04,5.152604e+00,-4.232412e-01,9.992954e-01,9.972739e-01,1.379784e+02,1.059705e-01,2.415725e-07,2.424566e+04,3.161183e+06,0
4.821258e-04,3.720600e+04,2.757560e-02,8.003932e+04,1.740009e-04,5.036513e+02,2.864425e+05,6.512863e+00,1.187306e+01,3.720538e+04,5.237827e+00,-4.770797e-01,9.997065e-01,9.980058e-01,1.775234e+02,1.194899e-01,2.300566e-07,1.384535e+04,2.863184e+06,0
4.002889e-04,3.720280e+04,1.774639e-02,9.257242e+04,1.690750e-04,5.403757e+02,3.234132e+05,6.563734e+00,1.212827e+01,3.720217e+04,5.153337e+00,-4.080967e-01,9.990051e-01,1.000000e+00,1.210337e+02,9.366729e-02,2.396836e-07,2.831057e+04,2.541205e+06,0
4.214168e-04,3.761497e+04,5.633990e-02,7.403513e+04,2.598577e-04,4.810753e+02,2.672600e+05,6.432014e+00,1.218503e+01,3.761434e+04,5.545898e+00,-4.591495e-01,9.996507e-01,9.985528e-01,1.330904e+02,1.540756e-01,3.792042e-07,1.655398e+04,2.183908e+06,0
2.511717e-04,3.778770e+04,5.211278e-02,6.747086e+04,4.065494e-04,4.600923e+02,2.473251e+05,6.512055e+00,1.270016e+01,3.778708e+04,5.661480e+00,-4.186819e-01,9.994002e-01,1.000000e+00,1.162593e+02,1.589775e-01,4.706682e-07,2.511872e+04,2.233972e+06,0
3.874700e-04,3.730379e+04,2.958240e-02,7.635453e+04,1.868268e-04,4.913281e+02,2.745153e+05,6.568879e+00,1.195148e+01,3.730316e+04,5.370019e+00,-4.972236e-01,9.998167e-01,1.000000e+00,2.000707e+02,5.756832e-02,2.269736e-07,1.454076e+04,3.271831e+06,0
7.789453e-04,3.734577e+04,1.975355e-02,9.906417e+04,1.890316e-04,5.573154e+02,3.419711e+05,6.533409e+00,1.113455e+01,3.734514e+04,5.333914e+00,-5.461502e-01,9.998866e-01,1.000000e+00,2.266224e+02,5.858387e-02,1.271903e-07,1.178493e+04,4.161779e+06,0
7.024201e-04,3.729426e+04,1.908384e-02,9.759541e+04,1.828519e-04,5.535959e+02,3.377971e+05,6.555976e+00,1.119750e+01,3.729364e+04,5.318238e+00,-5.417219e-01,9.998808e-01,1.000000e+00,2.285867e+02,6.079582e-02,1.324156e-07,1.186742e+04,4.025513e+06,0
3.388339e-04,3.742536e+04,2.396510e-02,1.002566e+05,2.103520e-04,5.600229e+02,3.453093e+05,6.564666e+00,1.219302e+01,3.742473e+04,5.407948e+00,-4.343881e-01,9.994244e-01,9.972474e-01,1.373761e+02,9.861839e-02,1.780289e-07,2.459772e+04,3.709688e+06,0
4.017496e-04,3.799175e+04,8.143889e-02,9.010438e+04,4.704512e-03,5.262957e+02,3.147664e+05,6.631350e+00,1.283232e+01,3.799113e+04,5.674209e+00,-4.497902e-01,9.997173e-01,9.994394e-01,1.235907e+02,1.759883e-01,2.177808e-07,3.712234e+04,3.548301e+06,1
5.777089e-04,3.720966e+04,2.490205e-02,8.921814e+04,1.673680e-04,5.303135e+02,3.134073e+05,6.539831e+00,1.136680e+01,3.720903e+04,5.219152e+00,-5.433467e-01,9.998977e-01,9.993417e-01,1.667165e+02,4.215507e-02,2.073205e-07,1.295407e+04,3.200358e+06,1
2.742191e-04,3.775695e+04,7.488959e-02,8.207457e+04,2.788623e-03,5.035623e+02,2.907451e+05,6.677186e+00,1.258424e+01,3.775632e+04,5.674483e+00,-5.245566e-01,9.999365e-01,9.994924e-01,2.008414e+02,9.542032e-02,1.800688e-07,2.216196e+04,4.794789e+06,1
1.349726e-03,3.704382e+04,1.003361e-02,8.039026e+04,1.432714e-04,5.069698e+02,2.884279e+05,6.325652e+00,1.043137e+01,3.704319e+04,4.782822e+00,-5.334921e-01,9.997522e-01,1.000000e+00,1.263026e+02,3.535379e-02,3.119793e-07,9.323786e+03,2.256664e+06,1
2.391464e-04,3.796033e+04,9.288037e-02,8.735660e+04,1.349426e-03,5.161559e+02,3.052794e+05,6.694575e+00,1.314451e+01,3.795971e+04,5.794989e+00,-4.690362e-01,9.998430e-01,9.983500e-01,1.935072e+02,1.542086e-01,3.088569e-07,2.299303e+04,4.461723e+06,1
8.012351e-04,3.707276e+04,1.261986e-02,8.932581e+04,1.523024e-04,5.324322e+02,3.145604e+05,6.523579e+00,1.089949e+01,3.707214e+04,5.039329e+00,-5.382349e-01,9.998400e-01,9.983707e-01,1.388030e+02,3.523102e-02,2.165594e-07,1.249376e+04,3.308840e+06,1
4.557779e-04,3.749057e+04,4.162210e-02,9.639846e+04,2.168417e-04,5.480513e+02,3.337854e+05,6.575636e+00,1.224508e+01,3.748994e+04,5.446330e+00,-4.817263e-01,9.997897e-01,9.979701e-01,1.626524e+02,8.235176e-02,1.489275e-07,1.890562e+04,4.066644e+06,1
6.570853e-04,3.718258e+04,2.398861e-02,8.536141e+04,1.589004e-04,5.193042e+02,3.019356e+05,6.529628e+00,1.119566e+01,3.718195e+04,5.085368e+00,-5.506251e-01,9.998994e-01,9.991349e-01,1.989720e+02,5.484054e-02,1.926767e-07,7.918555e+03,2.980634e+06,1
7.157032e-04,3.718869e+04,1.548033e-02,9.327343e+04,1.605074e-04,5.424225e+02,3.254494e+05,6.515696e+00,1.119765e+01,3.718806e+04,5.086881e+00,-5.018567e-01,9.997254e-01,9.978335e-01,1.497812e+02,5.659926e-02,2.260654e-07,1.017690e+04,2.501754e+06,1
2.842679e-04,3.751872e+04,5.106054e-02,9.212127e+04,2.462756e-04,5.353804e+02,3.210345e+05,6.657951e+00,1.312394e+01,3.751810e+04,5.555292e+00,-4.246566e-01,9.995789e-01,9.927835e-01,1.044322e+02,1.622571e-01,3.437842e-07,3.658824e+04,2.101893e+06,1
1.110386e-03,3.709114e+04,8.002130e-03,9.181299e+04,1.496361e-04,5.393233e+02,3.216447e+05,6.374290e+00,1.042952e+01,3.709051e+04,4.966896e+00,-5.431586e-01,9.997945e-01,1.000000e+00,1.394673e+02,3.717989e-02,2.945765e-07,5.081483e+03,1.409029e+06,1
4.402749e-04,3.717332e+04,2.246171e-02,8.401566e+04,1.573919e-04,5.154851e+02,2.978825e+05,6.555895e+00,1.193261e+01,3.717269e+04,5.071766e+00,-4.487028e-01,9.994988e-01,1.000000e+00,1.198750e+02,8.644570e-02,2.967554e-07,1.664644e+04,2.065570e+06,1
7.251853e-04,3.760609e+04,6.312173e-02,9.063069e+04,3.059926e-04,5.296906e+02,3.162601e+05,6.592801e+00,1.163916e+01,3.760546e+04,5.623008e+00,-5.910605e-01,9.999737e-01,9.988619e-01,1.906038e+02,9.003476e-02,1.254076e-07,2.311999e+04,4.248514e+06,1
1.866463e-03,3.711805e+04,6.752781e-03,9.352293e+04,1.508674e-04,5.439710e+02,3.267490e+05,6.162842e+00,1.006730e+01,3.711742e+04,4.911788e+00,-5.466842e-01,9.997714e-01,9.969490e-01,1.079430e+02,3.912214e-02,2.906034e-07,1.081829e+04,1.796231e+06,1
1.574999e-03,3.706494e+04,8.124138e-03,8.970507e+04,1.473207e-04,5.334155e+02,3.155285e+05,6.247079e+00,1.037615e+01,3.706431e+04,4.902127e+00,-5.424830e-01,9.997981e-01,9.967137e-01,1.114982e+02,2.733245e-02,2.314161e-07,1.746096e+04,2.479064e+06,1
